platform,video_id,title,description,url,thumbnail_url,duration,view_count,like_count,comment_count,share_count,upload_date,creator_name,creator_id,creator_followers,tags,categories,language,is_live,is_private,age_restricted,audio_features,platform_metadata,scraped_at
YouTube,ayCcb5dzDGM,the BEST of mukbang 😳 (compilation),,https://www.youtube.com/watch?v=ayCcb5dzDGM,https://i.ytimg.com/vi/ayCcb5dzDGM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2b0guUrM271DJ74ssZ7YmN2WzUA,11684,368513,,,,,VoxTea,@VoxTea,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC2CyGPf05clrUTMsH_lbkwA', 'channel_id': 'UC2CyGPf05clrUTMsH_lbkwA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.662276
YouTube,ddVizZDhyfU,"TIKTOK Mukbang Compilation | Dave's Hot Chicken, Wingstop, Taco Bell, Chipotle & More!",,https://www.youtube.com/watch?v=ddVizZDhyfU,https://i.ytimg.com/vi/ddVizZDhyfU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2ol-leq8YBrUP8gY8yT3_8q_fwg,1823,748089,,,,,Snakzy,@SnakzyFoods,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCJlEipVV5uI01UFM648yNqQ', 'channel_id': 'UCJlEipVV5uI01UFM648yNqQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.662358
YouTube,gbXvoBGRdQM,Corn dog❤️ #mukbang #stoneychoi,,https://www.youtube.com/watch?v=gbXvoBGRdQM,https://i.ytimg.com/vi/gbXvoBGRdQM/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgXICwofzAP&rs=AOn4CLDguNKt46zGS3V09Q7RsL7iTekTOQ,58,535482,,,,,Stoney Choi,@stoneychoi,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCbwccxERsA8vUT6UGM5WZFA', 'channel_id': 'UCbwccxERsA8vUT6UGM5WZFA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.662375
YouTube,4a_NGIdhqKw,ASMR MUKBANG BLACK BEAN FIRE NOODLES & CHICKEN NUGGETS (No Talking) EATING SOUNDS,,https://www.youtube.com/watch?v=4a_NGIdhqKw,https://i.ytimg.com/vi/4a_NGIdhqKw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcXSkpczCIopbmLLxLn-ljYU1e5g,721,70385517,,,,,Zach Choi,@ZachChoi,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCI78AdiI6f7VKhqW1i4B3Rw', 'channel_id': 'UCI78AdiI6f7VKhqW1i4B3Rw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.662391
YouTube,-Ei05lHFt5s,"ASMR MUKBANG｜ CHOCOLATE PARTY *ICE CREAM, MOCHI, TICO, CAKE, TWIX COOKIE, MILKA, MALTESERS 초콜릿 먹방",,https://www.youtube.com/watch?v=-Ei05lHFt5s,https://i.ytimg.com/vi/-Ei05lHFt5s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfiYPV5oxrY3zXi8A-zF5CFL4Kzg,3657,1889692,,,,,Mellawnie ASMR 멜라우니,@mellawnie,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCi-arvNv8qCzkXRP__mw78g', 'channel_id': 'UCi-arvNv8qCzkXRP__mw78g', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.662445
YouTube,svfu4l4HkRQ,"TIKTOK Mukbang Compilation | Chili's, Wingstop, Dave's Hot Chicken, Cane's & More!",,https://www.youtube.com/watch?v=svfu4l4HkRQ,https://i.ytimg.com/vi/svfu4l4HkRQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDL4TNUBzYotLl9KzYM6FWe6ZAFmw,2529,89518,,,,,Snakzy,@SnakzyFoods,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCJlEipVV5uI01UFM648yNqQ', 'channel_id': 'UCJlEipVV5uI01UFM648yNqQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665708
YouTube,QgdGdnj00m4,Minecraft Lava chicken MUKBANG | Satisfying,,https://www.youtube.com/watch?v=QgdGdnj00m4,https://i.ytimg.com/vi/QgdGdnj00m4/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEsoPTAP&rs=AOn4CLAqKNL1liJ-6PG36YiZrAM4j8l_JQ,26,17809259,,,,,Dread Yamada,@dreadyamada,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCwUTiMzUDqsoTSWDPFHqyCg', 'channel_id': 'UCwUTiMzUDqsoTSWDPFHqyCg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665776
YouTube,QpJl7k1ntbo,When the $1000 budae jjigae is too small… #shorts #viral #mukbang,,https://www.youtube.com/watch?v=QpJl7k1ntbo,https://i.ytimg.com/vi/QpJl7k1ntbo/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEEoODAP&rs=AOn4CLBWyqz4zKeu9kvT-SkZO8c_PgAlQQ,61,11773971,,,,,Kim&Liz Too,@kimliztoo,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCV_bAXpZqUzZ6SYfOUfwe9w', 'channel_id': 'UCV_bAXpZqUzZ6SYfOUfwe9w', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665800
YouTube,5XU7dmCTo5w,MY GIRLFRIEND TRIED SPICY NOODLES TODAY | MUKBANG ASMR EATING | #mukbang #shorts #food #delicious,,https://www.youtube.com/watch?v=5XU7dmCTo5w,https://i.ytimg.com/vi/5XU7dmCTo5w/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAqALigIMCAAQARhlIFAoQzAP&rs=AOn4CLBJrdqvacBDSar548NEWqW2VUlSCg,23,14797863,,,,,Foody Animal ,@Foody_animal-7,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCubVguLlxvNRh-XNXNqxYPQ', 'channel_id': 'UCubVguLlxvNRh-XNXNqxYPQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665813
YouTube,3qnU3nKy8r0,Fake or Real Food? #asmr,,https://www.youtube.com/watch?v=3qnU3nKy8r0,https://i.ytimg.com/vi/3qnU3nKy8r0/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEooNzAP&rs=AOn4CLBYaaVBiaH5GityGojNC6BIu11f4g,56,971891,,,,,Dalton Does ASMR,@DaltonDoesASMR,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCF1Bhc7ALlDl7P8VN_Y6Atw', 'channel_id': 'UCF1Bhc7ALlDl7P8VN_Y6Atw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665826
YouTube,3-ck17MVxfU,Random Gold Color food MUKBANG🐯🏆 #shorts,,https://www.youtube.com/watch?v=3-ck17MVxfU,https://i.ytimg.com/vi/3-ck17MVxfU/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IFMoEzAP&rs=AOn4CLAFDLftiCjaN74W4xu_6GvUiTaiaw,55,17308902,,,,,CuRe 구래,@cure0721,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCkLNHZZsC3LKdUAroKNwOOw', 'channel_id': 'UCkLNHZZsC3LKdUAroKNwOOw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.665839
YouTube,s85cKxJIpo0,"ASMR MUKBANG convenience store store, FIRE Noodle, HOT DOG, GIMBAP, Tteokbokki EATING SOUND !",,https://www.youtube.com/watch?v=s85cKxJIpo0,https://i.ytimg.com/vi/s85cKxJIpo0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0gujfdfoWw-9Jqj83F_D10bMqfA,1017,11552925,,,,,GONGSAM TABLE 이공삼,@gongsam_table203,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC2B5onlYkZ7IaVekR9yIB6w', 'channel_id': 'UC2B5onlYkZ7IaVekR9yIB6w', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.667546
YouTube,bc9WO7flvCs,Fried Chicken🍗 #mukbang #stoneychoi,,https://www.youtube.com/watch?v=bc9WO7flvCs,https://i.ytimg.com/vi/bc9WO7flvCs/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEooMzAP&rs=AOn4CLCfi3gtYyuMiSFdJcSTZKVxSnVh3A,57,30087598,,,,,Stoney Choi,@stoneychoi,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCbwccxERsA8vUT6UGM5WZFA', 'channel_id': 'UCbwccxERsA8vUT6UGM5WZFA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.667559
YouTube,23SCWH8YLJ4,How to share marshmallow | Best chocolate smores mukbang ASMR eating,,https://www.youtube.com/watch?v=23SCWH8YLJ4,https://i.ytimg.com/vi/23SCWH8YLJ4/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IEgoKDAP&rs=AOn4CLCjs2pT6tI9aw2HUvDwaXZx6ju6WQ,30,496977,,,,,McBang ASMR,@McBangASMR,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCzXipoEpmE2VVOWtuTGc_Hw', 'channel_id': 'UCzXipoEpmE2VVOWtuTGc_Hw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.667569
YouTube,ykDTo7mHxzQ,TRYING 6 KINDS OF ASIAN DESSERTS #shorts #viral #mukbang,,https://www.youtube.com/watch?v=ykDTo7mHxzQ,https://i.ytimg.com/vi/ykDTo7mHxzQ/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhRIFgoZTAP&rs=AOn4CLDlMPsjPhJ_wmgDlAIU1zs50yzv0g,61,9171398,,,,,Kim&Liz ASMR,@KimLizASMR,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCZ8MqcJVNNq6d1KARqqI19g', 'channel_id': 'UCZ8MqcJVNNq6d1KARqqI19g', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.667580
YouTube,9u3E83_gHpI,EATING SPICY CHINESE SNACKS #asmr #mukbang,,https://www.youtube.com/watch?v=9u3E83_gHpI,https://i.ytimg.com/vi/9u3E83_gHpI/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhJID8ocjAP&rs=AOn4CLAP5BFBsQ_yji_YZEXFT4BSk0HYQw,60,2141867,,,,,Jon's Snacking Time,@jonsnackingtime,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCjRg4OVkVG_Kl4JjkPZPUbw', 'channel_id': 'UCjRg4OVkVG_Kl4JjkPZPUbw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.667591
YouTube,-HfZolqYeLM,KING CRAB SEAFOOD BOIL MUKBANG | SEAFOOD | MUKBANG | DESHELLED LOBSTER | SEAFOOD BOIL | ASMR EATING,,https://www.youtube.com/watch?v=-HfZolqYeLM,https://i.ytimg.com/vi/-HfZolqYeLM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJJcrDZpecY9fnId2og-op-t5pmQ,670,2303043,,,,,Eat Spicy with Tee,@EatSpicywithTee,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCzZ5pFm1RqrOkSW199IgbIA', 'channel_id': 'UCzZ5pFm1RqrOkSW199IgbIA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.668015
YouTube,6pVcKHYGADk,Trying the most popular ice creams in America… #food #eating #mukbang,,https://www.youtube.com/watch?v=6pVcKHYGADk,https://i.ytimg.com/vi/6pVcKHYGADk/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEgoPjAP&rs=AOn4CLBcQLTVekFkX4tEYWGNjsQXSy_nrw,60,2908765,,,,,Kim&Liz ASMR,@KimLizASMR,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCZ8MqcJVNNq6d1KARqqI19g', 'channel_id': 'UCZ8MqcJVNNq6d1KARqqI19g', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.668038
YouTube,qXAlY5vVJrg,"ASMR MUKBANG, Pink Desserts, Strawberry Wafer Cookie, Peach KitKat, Honeycomb, Milk Wax Candy 먹방",,https://www.youtube.com/watch?v=qXAlY5vVJrg,https://i.ytimg.com/vi/qXAlY5vVJrg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWnFhiMg2VRDRZJk46ZhyAnGyVbw,1111,1698152,,,,,HunniBee ASMR,@HunniBeeASMR,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCB7Te5Pb6LOTFV7i0Rzp8dg', 'channel_id': 'UCB7Te5Pb6LOTFV7i0Rzp8dg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.668048
YouTube,XtZWawqkRk4,EATING ONLY KOREAN STREET FOOD FOR A FULL DAY #shorts #viral #mukbang,,https://www.youtube.com/watch?v=XtZWawqkRk4,https://i.ytimg.com/vi/XtZWawqkRk4/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IC4oEzAP&rs=AOn4CLAeJ7-z4WPuihbAwinhCd3vUHftEQ,61,11161688,,,,,Kim&Liz Too,@kimliztoo,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCV_bAXpZqUzZ6SYfOUfwe9w', 'channel_id': 'UCV_bAXpZqUzZ6SYfOUfwe9w', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.668059
YouTube,MzGNI6M_u44,"JUICE , DUCK EGG , OMELETTE , FISH , FRIED RICE EATING SHOW MUKBANG , FOOD RECIPE",,https://www.youtube.com/watch?v=MzGNI6M_u44,https://i.ytimg.com/vi/MzGNI6M_u44/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbX83WR-p5bn0RNoZ8dQrWTbmHrA,1114,42701,,,,,food shood with Bijan,@foodshoodwithBijan,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCPtTtqo36fumupCWDNosIGg', 'channel_id': 'UCPtTtqo36fumupCWDNosIGg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669182
YouTube,tXjJTZP6VTQ,Eating delicious pig ear with greens and king chilly // Naga eating show.,,https://www.youtube.com/watch?v=tXjJTZP6VTQ,https://i.ytimg.com/vi/tXjJTZP6VTQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqav8Zc_QKgviHYGoJ7qFKSmkJxw,728,257751,,,,,Kents vlog,@kents350,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCsbWQl1KQyRaIEA9OvzW30g', 'channel_id': 'UCsbWQl1KQyRaIEA9OvzW30g', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669203
YouTube,vvRvAinw8vA,Eating Spicy Indian Maggie Masala with Boiled Egg #ASMR/EATING SHOW BIGBITES #MUKBANG #masalamaggi,,https://www.youtube.com/watch?v=vvRvAinw8vA,https://i.ytimg.com/vi/vvRvAinw8vA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWYvMwmMqtBJl5fXmEhHUK4vnJUg,571,12499,,,,,SamteeEats,@SamteeEats,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCIQ2bRQIB7KPywLbSiIrHDw', 'channel_id': 'UCIQ2bRQIB7KPywLbSiIrHDw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669218
YouTube,g1qpmDSmm-4,"ASMR EATING SHOW- Veg fried rice, Chicken Curry, Gulab Jamun, Papad || Mukbang || Big Bites ||",,https://www.youtube.com/watch?v=g1qpmDSmm-4,https://i.ytimg.com/vi/g1qpmDSmm-4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyxKyui7pxOxTIe0MAnr5GHewl_w,723,8730,,,,,SUTAPA Loves to Eat,@sutapalovestoeat,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC9W02hrK-et0uHWvhwsOX2Q', 'channel_id': 'UC9W02hrK-et0uHWvhwsOX2Q', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669515
YouTube,3KJLdgY__Vg,Eating Show -Schezwan Egg Hakka Noodles With Restaurant Style Dry Chilli Chicken| street food eating,,https://www.youtube.com/watch?v=3KJLdgY__Vg,https://i.ytimg.com/vi/3KJLdgY__Vg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnLluDyzViY5r4wDwAmArAobBuhA,636,15839,,,,,Poulami Eating Show,@PoulamiEatingShow,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCI0tlAZsaJC3-SDuB-HfZlw', 'channel_id': 'UCI0tlAZsaJC3-SDuB-HfZlw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669553
YouTube,gffW4pRL6tc,10 Golden Rotisserie Chickens Challenge! #foodchallenge,,https://www.youtube.com/watch?v=gffW4pRL6tc,https://i.ytimg.com/vi/gffW4pRL6tc/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhGIFUoZTAP&rs=AOn4CLAqT77L6DDa8M2301RCApzLO9y28g,60,14861259,,,,,Zermatt Neo,@ZermattNeo,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCZlUAff0s1IbMJlIDrw3TKQ', 'channel_id': 'UCZlUAff0s1IbMJlIDrw3TKQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669568
YouTube,y_Q_rEkfn5M,Spicy Fried Chicken Eating Show,,https://www.youtube.com/watch?v=y_Q_rEkfn5M,https://i.ytimg.com/vi/y_Q_rEkfn5M/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARh_ICwoGjAP&rs=AOn4CLDBhYyS_I8xpzIJBqg4jM4Ru6Fd-w,11,312505,,,,,KaranEating,@KaranEating,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC81ww2samgPyBR7_KikzBtA', 'channel_id': 'UC81ww2samgPyBR7_KikzBtA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669579
YouTube,uVb3FxZZMSg,"BIGBITES, EATING RICE WITH DHONIYA POMFRET, CHINGRI VAPA, GURJALI SORSHE, PARSHER JHAL, PUI SHAK।।",,https://www.youtube.com/watch?v=uVb3FxZZMSg,https://i.ytimg.com/vi/uVb3FxZZMSg/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhGIE8oZTAP&rs=AOn4CLAH0q4T2rxEtoYXs9YXKbeEoJv55Q,1056,149864,,,,,Hangla ami,@Hanglaami,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCxVCl-m5kGjZh76JBDUV38w', 'channel_id': 'UCxVCl-m5kGjZh76JBDUV38w', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669589
YouTube,34WGxB3v3eo,EATING DELICIOUS PIG EAR WITH FRY RED CHILLY // TRIPURA EATING SHOW.,,https://www.youtube.com/watch?v=34WGxB3v3eo,https://i.ytimg.com/vi/34WGxB3v3eo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIAfOndB_7qGv6m8DPVrSp5YRtTg,501,560,,,,,B Bowa ,@BBowavlog,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCVutS3jyYQO_2EILdQaLrFA', 'channel_id': 'UCVutS3jyYQO_2EILdQaLrFA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669598
YouTube,Mn3-8nogk-0,Lunch at Rendevous West @Indivisual_official #food #foodie #college #mukbang #eating #eatingshow,,https://www.youtube.com/watch?v=Mn3-8nogk-0,https://i.ytimg.com/vi/Mn3-8nogk-0/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIGQoVTAP&rs=AOn4CLB7nmkIqNGCXQWikDs--AF1OMFMQA,35,24694,,,,,Danielle Chung,@danielledchung,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC3gqel1BbOljCtkeUw0V9hA', 'channel_id': 'UC3gqel1BbOljCtkeUw0V9hA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669608
YouTube,ro4-kfJYkd4,Matcha🍰Cream🧁Cake ASMR🍰Mukbang Fast Eating Show Challenge,,https://www.youtube.com/watch?v=ro4-kfJYkd4,https://i.ytimg.com/vi/ro4-kfJYkd4/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFQoPTAP&rs=AOn4CLBr58zQTyCs7MNo__cKhUrmolfnhw,35,5205100,,,,,Sawayakana Eating Show,@SKES684,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC27fhrHhpiL2Fwoda8B5lLg', 'channel_id': 'UC27fhrHhpiL2Fwoda8B5lLg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.669618
